YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021
2020,AL,Alabama,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,237.5,237.5,233.6,241.4,Overall,Overall,1,CVD,CVD09,AGEADJRATE,OVERALL,OVR,44,46,17
2019,WA,Washington,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,41.4,41.4,27.7,59.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",53,CVD,CVD07,AGEADJRATE,RACE,AIAN,21,26,5
2020,AL,Alabama,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,64.0,64.0,60.8,67.2,Sex,Male,1,CVD,CVD07,CRDRATE,SEX,SEXM,44,46,17
2020,AL,Alabama,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,108.5,108.5,105.6,111.4,Overall,Overall,1,CVD,CVD08,CRDRATE,OVERALL,OVR,44,46,17
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,75.2,75.2,72.4,77.9,Overall,Overall,50,CVD,CVD02,CRDPREV,OVERALL,OVR,5,8,4
2019,WA,Washington,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,48.9,48.9,47.0,50.8,Race/Ethnicity,"White, non-Hispanic",53,CVD,CVD07,CRDRATE,RACE,WHT,21,26,5
2019,UT,Utah,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,42.4,42.4,37.4,47.5,Age,Age 45-64,49,CVD,CVD08,CRDRATE,AGE,AGE4564,18,20,18
2019,WV,West Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,1109.5,1109.5,1075.4,1143.6,Age,Age >=65,54,CVD,CVD09,CRDRATE,AGE,AGE65P,39,45,7
2019,WV,West Virginia,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,33.6,33.6,31.8,35.3,Race/Ethnicity,"White, non-Hispanic",54,CVD,CVD04,AGEADJPREV,RACE,WHT,39,45,7
2019,WA,Washington,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,50.0,50.0,43.1,56.9,Race/Ethnicity,Hispanic,53,CVD,CVD02,AGEADJPREV,RACE,HIS,21,26,5
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,31.3,31.3,29.3,33.3,Sex,Male,51,CVD,CVD03,AGEADJPREV,SEX,SEXM,4,4,3
2019,VA,Virginia,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,73.8,73.8,70.9,76.5,Sex,Male,51,CVD,CVD02,CRDPREV,SEX,SEXM,4,4,3
2019,UT,Utah,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,49.7,49.7,47.3,52.0,Overall,Overall,49,CVD,CVD02,AGEADJPREV,OVERALL,OVR,18,20,18
2019,WV,West Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,40.4,40.4,38.6,42.2,Race/Ethnicity,"White, non-Hispanic",54,CVD,CVD03,CRDPREV,RACE,WHT,39,45,7
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,135.4,135.4,123.6,147.1,Sex,Male,50,CVD,CVD08,AGEADJRATE,SEX,SEXM,5,8,4
2019,WA,Washington,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,50.0,50.0,48.1,51.9,Sex,Male,53,CVD,CVD01,AGEADJPREV,SEX,SEXM,21,26,5
2019,UT,Utah,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,27.6,27.6,26.1,29.2,Sex,Female,49,CVD,CVD03,CRDPREV,SEX,SEXF,18,20,18
2019,UT,Utah,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,16.6,16.6,13.4,19.8,Age,Age 45-64,49,CVD,CVD07,CRDRATE,AGE,AGE4564,18,20,18
2019,WA,Washington,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,17.73,17.73,17.32,18.14,Sex,Female,53,CVD,CVD06,CRDRATE,SEX,SEXF,21,26,5
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,30.6,30.6,29.0,32.4,Sex,Female,51,CVD,CVD03,CRDPREV,SEX,SEXF,4,4,3
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,191.8,191.8,187.6,195.9,Sex,Male,51,CVD,CVD09,CRDRATE,SEX,SEXM,4,4,3
2019,WY,Wyoming,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,58.4,58.4,46.3,69.7,Sex,Female,56,CVD,CVD02,AGEADJPREV,SEX,SEXF,19,18,29
2019,WA,Washington,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,70.1,70.1,59.2,79.2,Race/Ethnicity,"Black, non-Hispanic",53,CVD,CVD02,CRDPREV,RACE,BLK,21,26,5
2019,UT,Utah,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,115.5,115.5,110.2,120.7,Sex,Female,49,CVD,CVD09,CRDRATE,SEX,SEXF,18,20,18
2020,AL,Alabama,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,116.4,116.4,112.2,120.6,Sex,Male,1,CVD,CVD08,AGEADJRATE,SEX,SEXM,44,46,17
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,28.0,28.0,26.3,29.8,Race/Ethnicity,"White, non-Hispanic",55,CVD,CVD03,AGEADJPREV,RACE,WHT,8,5,24
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,43.6,43.6,34.3,54.6,Race/Ethnicity,"Asian, non-Hispanic",55,CVD,CVD09,CRDRATE,RACE,ASN,8,5,24
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,21.5,21.5,15.1,29.6,Race/Ethnicity,"Asian, non-Hispanic",55,CVD,CVD07,CRDRATE,RACE,ASN,8,5,24
2019,WV,West Virginia,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,35.7,35.7,23.6,49.8,Race/Ethnicity,"Multiracial, non-Hispanic",54,CVD,CVD01,CRDPREV,RACE,MRC,39,45,7
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,55.1,55.1,42.2,67.3,Race/Ethnicity,Hispanic,55,CVD,CVD01,AGEADJPREV,RACE,HIS,8,5,24
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,74.1,74.1,72.4,75.8,Overall,Overall,51,CVD,CVD08,AGEADJRATE,OVERALL,OVR,4,4,3
2020,AL,Alabama,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,269.5,269.5,260.5,278.4,Race/Ethnicity,"Black, non-Hispanic",1,CVD,CVD09,CRDRATE,RACE,BLK,44,46,17
2019,VT,Vermont,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,35.6,35.6,33.0,38.2,Age,Age 45-64,50,CVD,CVD01,CRDPREV,AGE,AGE4564,5,8,4
2019,WY,Wyoming,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,11.35,11.35,10.26,12.44,Sex,Male,56,CVD,CVD06,AGEADJRATE,SEX,SEXM,19,18,29
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,35.0,35.0,33.0,37.0,Sex,Male,51,CVD,CVD03,CRDPREV,SEX,SEXM,4,4,3
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,38.5,38.5,32.5,44.5,Race/Ethnicity,Hispanic,55,CVD,CVD09,CRDRATE,RACE,HIS,8,5,24
2019,UT,Utah,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,29.2,29.2,19.5,41.2,Race/Ethnicity,"Asian, non-Hispanic",49,CVD,CVD03,AGEADJPREV,RACE,ASN,18,20,18
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,81.3,81.3,77.4,84.7,Age,Age 45-64,55,CVD,CVD02,CRDPREV,AGE,AGE4564,8,5,24
2019,UT,Utah,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,24.0,24.0,15.2,35.8,Race/Ethnicity,"Asian, non-Hispanic",49,CVD,CVD04,CRDPREV,RACE,ASN,18,20,18
2019,WV,West Virginia,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,29.81,29.81,29.1,30.51,Overall,Overall,54,CVD,CVD06,CRDRATE,OVERALL,OVR,39,45,7
2019,WY,Wyoming,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,29.5,29.5,26.8,32.3,Sex,Male,56,CVD,CVD03,CRDPREV,SEX,SEXM,19,18,29
2019,UT,Utah,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,364.9,364.9,345.3,384.5,Age,Age >=65,49,CVD,CVD08,CRDRATE,AGE,AGE65P,18,20,18
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,50.6,50.6,48.5,52.7,Sex,Female,51,CVD,CVD07,CRDRATE,SEX,SEXF,4,4,3
2020,AL,Alabama,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,20.51,20.51,20.06,20.96,Race/Ethnicity,"White, non-Hispanic",1,CVD,CVD06,CRDRATE,RACE,WHT,44,46,17
2019,UT,Utah,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,29.5,29.5,21.3,39.7,Race/Ethnicity,Hispanic,49,CVD,CVD07,AGEADJRATE,RACE,HIS,18,20,18
2019,UT,Utah,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,87.4,87.4,85.3,89.2,Age,Age >=65,49,CVD,CVD02,CRDPREV,AGE,AGE65P,18,20,18
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,12.1,12.1,9.8,14.8,Age,Age 18-44,50,CVD,CVD04,CRDPREV,AGE,AGE1844,5,8,4
2019,WA,Washington,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,32.3,32.3,28.6,36.2,Race/Ethnicity,Hispanic,53,CVD,CVD03,AGEADJPREV,RACE,HIS,21,26,5
2019,WY,Wyoming,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,127.9,127.9,115.0,140.8,Sex,Male,56,CVD,CVD08,CRDRATE,SEX,SEXM,19,18,29
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,29.8,29.8,26.1,33.5,Race/Ethnicity,Hispanic,51,CVD,CVD09,CRDRATE,RACE,HIS,4,4,3
2019,WA,Washington,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,7.6,7.6,4.9,11.3,Race/Ethnicity,"Multiracial, non-Hispanic",53,CVD,CVD07,CRDRATE,RACE,MRC,21,26,5
2019,WA,Washington,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,34.1,34.1,32.5,35.7,Sex,Male,53,CVD,CVD04,CRDPREV,SEX,SEXM,21,26,5
2019,WY,Wyoming,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,70.8,70.8,67.3,74.1,Overall,Overall,56,CVD,CVD02,CRDPREV,OVERALL,OVR,19,18,29
2019,WY,Wyoming,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,19.2,19.2,13.4,26.9,Race/Ethnicity,Hispanic,56,CVD,CVD04,AGEADJPREV,RACE,HIS,19,18,29
2019,UT,Utah,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,17.13,17.13,10.39,23.88,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",49,CVD,CVD06,AGEADJRATE,RACE,API,18,20,18
2019,UT,Utah,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,27.3,27.3,25.8,28.9,Sex,Female,49,CVD,CVD04,CRDPREV,SEX,SEXF,18,20,18
2019,UT,Utah,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,30.0,30.0,28.5,31.4,Sex,Male,49,CVD,CVD01,CRDPREV,SEX,SEXM,18,20,18
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,33.2,33.2,31.5,35.0,Overall,Overall,55,CVD,CVD04,CRDPREV,OVERALL,OVR,8,5,24
2019,WV,West Virginia,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,59.4,59.4,57.6,61.3,Overall,Overall,54,CVD,CVD01,AGEADJPREV,OVERALL,OVR,39,45,7
2019,WV,West Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,100.6,100.6,77.8,128.0,Race/Ethnicity,"Black, non-Hispanic",54,CVD,CVD08,AGEADJRATE,RACE,BLK,39,45,7
2019,WI,Wisconsin,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,24.92,24.92,24.35,25.49,Sex,Female,55,CVD,CVD06,CRDRATE,SEX,SEXF,8,5,24
2020,AL,Alabama,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,75.0,75.0,72.0,78.0,Race/Ethnicity,"White, non-Hispanic",1,CVD,CVD07,CRDRATE,RACE,WHT,44,46,17
2019,UT,Utah,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,49.3,49.3,46.8,51.9,Race/Ethnicity,"White, non-Hispanic",49,CVD,CVD02,AGEADJPREV,RACE,WHT,18,20,18
2020,AL,Alabama,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,248.4,248.4,239.7,257.1,Age,Age 45-64,1,CVD,CVD09,CRDRATE,AGE,AGE4564,44,46,17
2019,WA,Washington,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,47.2,47.2,38.9,55.7,Race/Ethnicity,"Asian, non-Hispanic",53,CVD,CVD01,AGEADJPREV,RACE,ASN,21,26,5
2019,WA,Washington,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,50.2,50.2,48.3,52.2,Sex,Female,53,CVD,CVD08,AGEADJRATE,SEX,SEXF,21,26,5
2019,WV,West Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,19.3,19.3,16.6,22.3,Age,Age 18-44,54,CVD,CVD03,CRDPREV,AGE,AGE1844,39,45,7
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,24.0,24.0,22.4,25.7,Race/Ethnicity,"White, non-Hispanic",50,CVD,CVD04,AGEADJPREV,RACE,WHT,5,8,4
2019,WA,Washington,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,48.8,48.8,45.9,51.7,Sex,Male,53,CVD,CVD02,AGEADJPREV,SEX,SEXM,21,26,5
2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,142.8,142.8,138.5,147.2,Sex,Male,55,CVD,CVD08,CRDRATE,SEX,SEXM,8,5,24
2019,VA,Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,15.2,15.2,12.6,17.9,Race/Ethnicity,Hispanic,51,CVD,CVD08,CRDRATE,RACE,HIS,4,4,3
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,45.5,45.5,40.0,51.0,Race/Ethnicity,"White, non-Hispanic",50,CVD,CVD07,CRDRATE,RACE,WHT,5,8,4
2019,WA,Washington,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,23.53,23.53,20.06,26.99,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",53,CVD,CVD06,CRDRATE,RACE,AIAN,21,26,5
2019,VA,Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,29.0,29.0,27.7,30.3,Overall,Overall,51,CVD,CVD03,AGEADJPREV,OVERALL,OVR,4,4,3
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,49.6,49.6,46.5,52.8,Sex,Male,55,CVD,CVD01,AGEADJPREV,SEX,SEXM,8,5,24
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,28.0,28.0,19.3,38.8,Race/Ethnicity,"Black, non-Hispanic",55,CVD,CVD04,AGEADJPREV,RACE,BLK,8,5,24
2019,WV,West Virginia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,2.7,2.7,1.7,3.9,Age,Age 0-44,54,CVD,CVD07,CRDRATE,AGE,AGE0_44,39,45,7
2019,WV,West Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,33.5,33.5,31.0,36.0,Sex,Male,54,CVD,CVD03,AGEADJPREV,SEX,SEXM,39,45,7
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,90.7,90.7,88.7,92.4,Age,Age >=65,50,CVD,CVD02,CRDPREV,AGE,AGE65P,5,8,4
2019,WA,Washington,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,39.0,39.0,37.2,40.9,Age,Age 45-64,53,CVD,CVD04,CRDPREV,AGE,AGE4564,21,26,5
2020,AL,Alabama,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,95.2,95.2,63.8,136.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",1,CVD,CVD09,AGEADJRATE,RACE,AIAN,44,46,17
2020,AL,Alabama,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,68.9,68.9,66.6,71.2,Overall,Overall,1,CVD,CVD07,CRDRATE,OVERALL,OVR,44,46,17
2019,UT,Utah,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,28.4,28.4,26.6,30.3,Overall,Overall,49,CVD,CVD07,CRDRATE,OVERALL,OVR,18,20,18
2019,WV,West Virginia,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,32.04,32.04,31.01,33.08,Sex,Female,54,CVD,CVD06,AGEADJRATE,SEX,SEXF,39,45,7
2019,VT,Vermont,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,33.6,33.6,31.1,36.2,Sex,Male,50,CVD,CVD04,CRDPREV,SEX,SEXM,5,8,4
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,61.1,61.1,49.3,71.8,Race/Ethnicity,"Black, non-Hispanic",55,CVD,CVD01,AGEADJPREV,RACE,BLK,8,5,24
2019,VT,Vermont,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,29.3,29.3,23.7,34.9,Sex,Male,50,CVD,CVD07,AGEADJRATE,SEX,SEXM,5,8,4
2019,WY,Wyoming,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,41.9,41.9,39.1,44.7,Sex,Female,56,CVD,CVD01,AGEADJPREV,SEX,SEXF,19,18,29
2020,AL,Alabama,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,66.86,66.86,40.46,93.26,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",1,CVD,CVD06,CRDRATE,RACE,AIAN,44,46,17
2019,WI,Wisconsin,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,28.6,28.6,26.9,30.4,Overall,Overall,55,CVD,CVD03,AGEADJPREV,OVERALL,OVR,8,5,24
2019,WV,West Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,197.4,197.4,191.9,202.9,Overall,Overall,54,CVD,CVD09,AGEADJRATE,OVERALL,OVR,39,45,7
2019,UT,Utah,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,13.99,13.99,13.46,14.52,Overall,Overall,49,CVD,CVD06,AGEADJRATE,OVERALL,OVR,18,20,18
2019,UT,Utah,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,105.1,105.1,72.4,147.6,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",49,CVD,CVD09,CRDRATE,RACE,HAPI,18,20,18
